Feature Name,Score,Code Description
1el80la,-0.04707581182567679,"{'Repair, temporomandibular joint [TMJ] open approach no tissue used (for repair of joint) no fixative'}"
1de56ca,-0.04707346716403222,"{'Removal of foreign body, external auditory meatus using per orifice approach  (for simple extraction'}"
s4100,-0.04705670783088468,"{'Open wound of shoulder, uncomplicated'}"
1uf73ja,0.04704310633229965,"{'Reduction, other metacarpal bones using closed (external) approach'}"
h031,-0.04703323705983602,{'Involvement of eyelid in other infectious diseases classified elsewhere'}
t670,-0.0470255341811415,{'Heatstroke and sunstroke'}
1sc89llnw,-0.04701540205703704,"{'Excision total, spinal vertebrae anterior approach [anterolateral and transoral approaches] no tissu'}"
f229,-0.046992892722977325,"{'Persistent delusional disorder, unspecified', 'Delusional disorder'}"
1qn87la,-0.04691966643212819,"{'Excision partial, vas deferens using open approach'}"
w15,-0.04691306731672339,{'Fall from cliff'}
o71202,-0.046901093063626685,"{'Postpartum inversion of uterus, delivered, with mention of postpartum complication'}"
2rs71la,-0.046897556627118066,"{'Biopsy, vagina using open approach [abdominal or perineal]'}"
s92101,-0.04687206332018228,"{'Fracture of talus, open'}"
1hv80gpbd,-0.04686050116433607,"{'Repair, aortic valve percutaneous transluminal (arterial) (retrograde) approach using balloon (e.g. '}"
1nf35caw7,-0.04683652275724651,"{'Pharmacotherapy (local), stomach using per orifice (or nasogastric tube) approach and adsorbent agen'}"
1ee80lanwa,-0.04683173280610859,"{'Repair, mandible open approach using plate, screw device (with/without wire/mesh) with autograft [e.'}"
m169,-0.046827750422736514,"{'Primary coxarthrosis, bilateral', 'Gonarthrosis, unspecified', 'Coxarthrosis, unspecified'}"
u99045,-0.04681178105083816,{'Snowmobiling'}
i408,-0.04681107758579113,{'Other acute myocarditis'}
m8797,0.04678577171428386,"{'Osteonecrosis, unspecified, ankle and foot'}"
g82420,-0.04678476086817041,"{'Spastic quadriplegia, incomplete, at cervical spine level C1 to C4', 'Quadriplegia, unspecified type, incomplete, at cervical spine level C1 to C4'}"
x99,-0.046752230995900444,{'Assault by sharp object'}
1pm89rr,-0.04675033608164371,"{'Excision total, bladder open approach with non continent urinary diversion (e.g. ureteroileostomy)'}"
1zz35hap9,-0.04673847318575555,"{'Pharmacotherapy, total body nervous system agents percutaneous approach [intramuscular, intravenous,'}"
1ee79lanwa,-0.04668715469649765,"{'Repair by increasing size, mandible with [bone] autograft using plate, screw device(with/without wir'}"
p220,-0.04667187622625789,{'Respiratory distress syndrome of newborn'}
1ec80laxxn,-0.046610508332523004,"{'Repair, nasoethmoid and orbital complex synthetic tissue[Silastic sheath edging], no device used'}"
1vc58laxxk,-0.04659756438467071,"{'Procurement, femur of bone graft (from deceased donor) using open approach'}"
1ob13la,-0.0465913523608827,"{'Control of bleeding, spleen open [abdominal] approach using apposition technique [e.g. suturing or N'}"
u99088,-0.0465828587096313,{'Other specified sports and recreational activity'}
k382,-0.046567776305468475,{'Diverticulum of appendix'}
s307,-0.04654288901914135,"{'Multiple superficial injuries of abdomen, lower back and pelvis'}"
s032,-0.046533378934996567,{'Dislocation of tooth'}
g8100,-0.04652171147281193,{'Flaccid hemiplegia of dominant side'}
s62601,-0.046520593336260276,"{'Fracture of middle or proximal phalanx of finger, open'}"
s450,-0.04651536140763718,{'Injury of axillary artery'}
t200,-0.046468199914853896,{'Burn of unspecified degree of head and neck'}
1ey52ba,-0.046466460296483006,"{'Drainage, paranasal sinuses endoscopic per orifice approach no drainage tube left in situ'}"
3tk12va,-0.04645012367888469,"{'Fluoroscopy,  humerus without contrast'}"
s9120,-0.0464393611020475,"{'Open wound of toe(s) with damage to nail, uncomplicated'}"
1uc89la,-0.046438879389660945,"{'Excision total, distal radioulnar joint and carpal joints and bones using open approach'}"
1kt50labp,-0.046434159738958036,"{'Dilation, vessels of the pelvis, perineum and gluteal region using open approach [e.g. arteriotomy] '}"
o16002,-0.046399277597273816,"{'Unspecified maternal hypertension, delivered, with mention of postpartum complication'}"
z738,-0.04638051957621144,{'Other problems related to life-management difficulty'}
m221,-0.04637494542081804,{'Recurrent subluxation of patella'}
1dl53laef,-0.04635591622735943,"{'Implantation of internal device, mastoid (process) without tissue of anchoring device and hearing ai', 'Implantation of internal device, mastoid (process) without tissue of anchoring device (titanium impl', 'Implantation of internal device, mastoid (process) of anchoring device (titanium implant) and connec'}"
1ax53laqk,-0.04635249314532509,"{'Implantation of internal device, spinal canal and meninges open approach of infusion pump'}"
s9340,-0.046316184099653344,"{'Sprain and strain of deltoid ligament, ankle'}"
1gx80da,-0.04631023153115986,"{'Repair, diaphragm with simple closure using endoscopic approach', 'Repair, diaphragm with simple closure endoscopic [thoracoscopic, laparoscopic] approach'}"
p017,-0.0463054351829443,{'Fetus and newborn affected by malpresentation before labour'}
a379,-0.04625161228442816,"{'Whooping cough, unspecified'}"
1qg87la,-0.04623028043444968,"{'Excision partial, scrotum using open approach and no tissue'}"
v296,-0.04621493978546528,{'Unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traff'}
1yg80laxxe,-0.04621278796827746,"{'Repair, skin of neck using local flap [e.g. rotation, advancement, transposition, Z-plasty]'}"
y499,-0.0461513659670948,"{'Psychotropic drug, unspecified, causing adverse effect in therapeutic use'}"
b018,-0.04612307263555723,{'Varicella with other complications'}
i444,-0.04609400707218515,{'Left anterior fascicular block'}
p044,-0.04608990780030261,{'Fetus and newborn affected by maternal use of drugs of addiction'}
a539,-0.046079418325761005,"{'Syphilis, unspecified'}"
o86204,-0.04607157364619501,"{'Urinary tract infection following delivery, postpartum condition or complication'}"
1we75lanwk,-0.04605347236346141,"{'Fusion, tarsal bones and intertarsal joints [hindfoot, midfoot] joint fusion alone with bone homogra'}"
1bd58la,-0.046043636020633064,"{'Procurement, nerve(s) of the ear using open approach'}"
o030,-0.0460253989629663,"{'Spontaneous abortion, incomplete, complicated by genital tract and pelvic infection'}"
c795,0.04602508250757579,"{'Secondary malignant neoplasm, unspecified site', 'Secondary malignant neoplasm of other and unspecified parts of nervous system', 'Secondary malignant neoplasm of bone and bone marrow'}"
2mk71la,-0.0459933802613708,"{'Biopsy, lymph node(s), extremity NEC using open approach', 'Biopsy, lymph nodes of extremities using open approach'}"
1ne72la,-0.04599178572782154,"{'Release, pylorus open approach without concomitant vagotomy'}"
s82501,-0.04590767777963752,"{'Fracture of medial malleolus, open'}"
z489,-0.04586397240045575,"{'Surgical follow-up care, unspecified'}"
m4302,-0.04584847399097511,"{'Spondylolysis, cervical region'}"
h608,-0.04582701843843166,{'Other otitis externa'}
t853,-0.04581635221934726,"{'Mechanical complication of other ocular prosthetic devices, implants and grafts'}"
1gk87da,-0.04581580678788526,"{'Excision partial, thymus using endoscopic (percutaneous) approach'}"
s36191,-0.04579287288916552,{'Injury to gallbladder NOS with open wound into cavity'}
1kq51gpw3,-0.04576141343655079,"{'Occlusion, abdominal veins NEC percutaneous transluminal approach using fibrin glue'}"
1vc74lalq,-0.045753498286653545,"{'Fixation, femur open approach fixation device alone using screw, plate and screw', 'Fixation, femur open approach fixation device alone using intramedullary nail', 'Fixation, femur percutaneous approach [e.g. with closed reduction or no reduction] fixation device a', 'Fixation, hip joint open approach fixation device alone using intramedullary nail'}"
p808,-0.04572399097746557,{'Other hypothermia of newborn'}
1hu80laxxl,-0.04567302244840545,"{'Repair, mitral valve open approach ((mini) thoracotomy, (mini) sternotomy) using xenograft [e.g. pat', 'Repair, mitral valve open approach ((mini) thoracotomy, (mini) sternotomy) using xenograft'}"
1sc89llnwa,-0.04566214016993386,"{'Excision total, spinal vertebrae anterior approach [anterolateral and transoral approaches] with aut'}"
1cp87la,-0.04565297365795899,"{'Excision partial, soft tissue of orbit and eyeball NEC using open approach (evisceration) (without i'}"
e720,-0.045646379005686806,{'Disorders of amino-acid transport'}
1va53llpnq,-0.0456403835509508,"{'Implantation of internal device, hip joint open anterior (muscle sparing) approach (anterolateral, d'}"
1ka53gqql,-0.045633403385959254,"{'Implantation of internal device, abdominal aorta of intra-aortic balloon using percutaneous translum'}"
s8329,-0.04563295988443774,"{'Tear of meniscus of knee, unspecified'}"
1cp89rzlj,-0.0456316814669101,"{'Excision total, soft tissue of orbit and eyeball NEC using open approach with insertion of (scleral ', 'Excision total, soft tissue of orbit and eyeball NEC using open approach with insertion of prostheti'}"
1em53lald,0.04563005884259323,"{'Implantation of internal device, maxillary alveolar ridge of screw design [includes tripodal pin] im'}"
1rb87la,-0.04562846915083519,"{'Excision partial, ovary using open approach'}"
1ed87laxxa,-0.04561436143662739,"{'Excision partial, maxilla open approach with autograft'}"
m761,-0.04560280204021265,{'Psoas tendinitis'}
d0501,-0.045594231461745544,{'Lobular carcinoma in situ of left breast'}
1fp27ja,-0.04559344113312297,"{'Radiation, salivary glands and ducts NEC using external beam'}"
m174,-0.04554505646461871,"{'Other secondary gonarthrosis, bilateral'}"
5ac30hai2,0.04550448913945987,"{'Induction of labour, using percutaneous infusion of uterotonic agent', 'Induction of labour using percutaneous injection of oxytocic agent'}"
s936,0.045487561920934366,{'Sprain and strain of other and unspecified parts of foot'}
1rm13cabc,-0.045487135526538665,"{'Control of bleeding, uterus and surrounding structures using per orifice approach and balloon'}"
1pe87da,-0.04548697353069793,"{'Excision partial, renal pelvis using endoscopic [laparoscopic, laparscopic-assisted, hand-assisted] '}"
u99011,-0.04546535766651991,{'Ice hockey'}
1vg93laxxe,-0.04545751456219377,"{'Amputation, knee joint using local flap myoplasty or myodesis (for closure of stump)'}"
s27840,-0.04544755898740093,{'Laceration of other specified intrathoracic organs without open wound into thoracic cavity'}
3vq10va,-0.045446529627238524,"{'Xray, tibia and fibula without contrast (e.g. plain film) (with or without fluoroscopy)'}"
1va72la,-0.04544171641587384,"{'Release, hip joint using open (incisional) approach'}"
1yw80laxxb,-0.045409203418249805,"{'Repair, skin of foot using split-thickness autograft'}"
s4620,-0.045406856214448225,{'Laceration of muscle and tendon of other parts of bicep'}
y871,-0.045396245593532766,{'Sequelae of assault'}
i232,-0.045381086603635205,{'Ventricular septal defect as current complication following acute myocardial infarction'}
g628,-0.045374667881842794,{'Other specified polyneuropathies'}
transfusion given,0.04533569400941377,N/A
v495,-0.045329958075969165,{'Passenger of car injured in collision with other and unspecified motor vehicles in traffic accident'}
o70004,-0.045325402048116074,"{'First degree perineal laceration during delivery, postpartum condition or complication'}"
1hh59grgx,-0.04531738162954844,"{'Destruction, cardiac conduction system percutaneous transluminal transseptal (venous) approach using', 'Destruction, cardiac conduction system percutaneous transluminal transseptal approach using device N'}"
2fr71ha,-0.045299298994716304,"{'Biopsy, tonsils and adenoids using percutaneous (needle) approach'}"
k090,-0.04527346500454768,{'Developmental odontogenic cysts'}
w2108,-0.045218445121565094,{'Striking against or struck by other specified sport equipment'}
w5104,-0.04521585209723093,{'Striking against or bumped into by another person in soccer'}
k0712,-0.04520098018327176,{'Maxillary prognathism'}
Paediatric Psychiatry,-0.04516745511262261,N/A
o75401,-0.04515781267523421,"{'Other complications of obstetric surgery and procedures, delivered, with or without mention of antep'}"
1ge87nz,-0.04515424242726105,"{'Excision partial, larynx NEC using simple suture Open approach (e.g. apron flap incision) with horiz'}"
e701,-0.04505576125283151,{'Other hyperphenylalaninaemias'}
1pe59bagx,-0.045051350471041966,"{'Destruction, renal pelvis endoscopic per orifice approach using device NEC (for tissue ablation or l', 'Destruction, renal pelvis endoscopic per orifice approach Using device NEC (for tissue ablation or l'}"
h218,-0.04504245499245477,{'Other specified disorders of iris and ciliary body'}
r895,-0.045037344949799295,"{'Abnormal findings in specimens from other organs, abnormal microbiological findings'}"
m8567,-0.04503349416221547,"{'Other cyst of bone, ankle and foot'}"
s5410,0.045032681983298434,{'Laceration of median nerve at forearm level'}
o64301,-0.045020744351684884,"{'Obstructed labour due to brow presentation, delivered, with or without mention of antepartum conditi'}"
d839,-0.04497098231816636,"{'Common variable immunodeficiency, unspecified'}"
1tk74hanv,-0.04492646505834679,"{'Fixation, humerus percutaneous approach [e.g. with closed or no reduction] fixation device alone usi'}"
1rm13gqw0,-0.04492627045577427,"{'Control of bleeding, uterus and surrounding structures using percutaneous (transarterial) approach a'}"
k050,-0.04489401361577254,{'Acute gingivitis'}
1wa75lanw,-0.044875310141912525,"{'Fusion, ankle joint open approach no tissue used (for fusion) using screw, plate and screw'}"
o99001,-0.04485565319359716,"{'Anaemia complicating pregnancy, childbirth and the puerperium, delivered, with or without mention of'}"
3vg12va,-0.04485508218181356,"{'Fluoroscopy, knee joint without contrast'}"
